datetime,precip,level
2022-05-05 09:00:00,0.0,850.0
2022-05-05 10:00:00,0.0,850.0
2022-05-05 11:00:00,0.0,850.0
2022-05-05 12:00:00,0.0,850.0
2022-05-05 13:00:00,0.0,850.0
2022-05-05 14:00:00,0.0,850.0
2022-05-06 03:00:00,0.238,850.0
2022-05-06 04:00:00,0.068,850.0
2022-05-06 05:00:00,0.034,850.0
2022-05-06 06:00:00,0.0113333333333333,850.0
2022-05-06 07:00:00,0.0056666666666666,850.0
2022-05-06 08:00:00,0.017,850.0
2022-05-06 09:00:00,0.0,850.0
2022-05-06 10:00:00,0.017,850.0
2022-05-06 11:00:00,0.0,850.0
2022-05-06 12:00:00,0.0,850.0
2022-05-06 13:00:00,0.0,852.0
2022-05-06 14:00:00,0.0,850.0
2022-05-06 15:00:00,0.0,850.0
2022-05-06 16:00:00,0.0,850.0
2022-05-13 03:00:00,0.2295,850.0
2022-05-13 04:00:00,0.2323333333333333,850.0
2022-05-13 05:00:00,0.1615,850.0
2022-05-13 06:00:00,0.1246666666666666,850.0
2022-05-13 07:00:00,0.0991666666666666,850.0
2022-05-13 08:00:00,0.0708333333333333,847.0
2022-05-13 09:00:00,0.051,850.0
2022-05-13 10:00:00,0.0255,850.0
2022-05-13 11:00:00,0.0085,850.0
2022-05-13 12:00:00,0.0,850.0
2022-05-13 13:00:00,0.0,850.0
2022-05-13 14:00:00,0.0,850.0
2022-05-13 15:00:00,0.0,850.0
2022-05-13 16:00:00,0.0,850.0
2022-05-13 17:00:00,0.0,850.0
2022-05-13 18:00:00,0.153,850.0
2022-05-13 19:00:00,0.2142,850.0
2022-05-13 20:00:00,0.2164666666666667,850.0
2022-05-13 21:00:00,0.2323333333333333,850.0
2022-05-13 22:00:00,0.0,850.0
2022-05-13 23:00:00,0.0,850.0
2022-05-14 00:00:00,0.0,850.0
2022-05-14 01:00:00,0.0,850.0
2022-05-14 02:00:00,0.017,850.0
2022-05-14 03:00:00,0.017,850.0
2022-05-14 04:00:00,0.017,850.0
2022-05-14 05:00:00,0.017,850.0
2022-05-14 06:00:00,0.017,850.0
2022-05-14 07:00:00,0.017,850.0
2022-05-14 08:00:00,0.017,850.0
2022-05-14 09:00:00,0.017,852.0
2022-05-14 10:00:00,0.0,850.0
2022-05-14 11:00:00,0.0,850.0
2022-05-14 12:00:00,0.0,850.0
2022-05-14 13:00:00,0.0,850.0
2022-05-14 14:00:00,0.0,850.0
2022-05-14 15:00:00,0.0,850.0
2022-05-14 17:00:00,0.017,850.0
2022-05-14 18:00:00,0.017,850.0
2022-05-14 19:00:00,0.0,850.0
2022-05-14 20:00:00,0.0,850.0
2022-05-14 21:00:00,0.0,850.0
2022-05-14 22:00:00,0.0,850.0
2022-05-14 23:00:00,0.0,850.0
2022-05-15 00:00:00,0.0,850.0
2022-05-20 08:00:00,0.017,850.0
2022-05-20 09:00:00,0.017,850.0
2022-05-20 10:00:00,0.0,850.0
2022-05-20 11:00:00,0.0,850.0
2022-05-20 12:00:00,0.0,850.0
2022-05-20 13:00:00,0.0,850.0
2022-05-20 14:00:00,0.0,850.0
2022-05-20 15:00:00,0.0,850.0
2022-05-22 06:00:00,0.051,850.0
2022-05-22 07:00:00,0.0,850.0
2022-05-22 08:00:00,0.017,850.0
2022-05-22 09:00:00,0.0,850.0
2022-05-22 10:00:00,0.0,850.0
2022-05-22 11:00:00,0.0,850.0
2022-05-22 12:00:00,0.0,850.0
2022-05-22 13:00:00,0.0,850.0
2022-05-22 14:00:00,0.0,850.0
2022-05-23 00:00:00,2.108,850.0
2022-05-23 01:00:00,0.017,850.0
2022-05-23 02:00:00,0.0,850.0
2022-05-23 03:00:00,0.017,850.0
2022-05-23 04:00:00,0.0,787.0
2022-05-23 05:00:00,0.0,825.0
2022-05-23 06:00:00,0.0,850.0
2022-05-23 07:00:00,0.0,850.0
2022-05-23 08:00:00,0.0,850.0
2022-05-23 09:00:00,0.0,850.0
2022-05-23 10:00:00,2.9495,850.0
2022-05-23 11:00:00,10.4805,850.0
2022-05-23 12:00:00,2.227,850.0
2022-05-23 13:00:00,1.9635,850.0
2022-05-23 14:00:00,0.7735000000000001,825.0
2022-05-23 15:00:00,0.0,765.0
2022-05-23 16:00:00,1.6745,818.0
2022-05-23 17:00:00,2.8135,810.0
2022-05-23 18:00:00,0.0,823.0
2022-05-23 19:00:00,0.0,833.0
2022-05-23 20:00:00,0.0,845.0
2022-05-23 21:00:00,0.0,800.0
2022-05-23 22:00:00,0.0,835.0
2022-05-23 23:00:00,0.0,849.0
2022-05-24 22:00:00,7.072,850.0
2022-05-24 23:00:00,8.67,850.0
2022-05-25 00:00:00,0.017,850.0
2022-05-25 01:00:00,9.112,850.0
2022-05-25 02:00:00,1.224,761.0
2022-05-25 03:00:00,0.2804999999999999,730.0
2022-05-25 04:00:00,0.0425,829.0
2022-05-25 05:00:00,0.017,701.0
2022-05-25 06:00:00,0.0,816.0
2022-05-25 07:00:00,0.0,816.0
2022-05-25 08:00:00,0.0,823.0
2022-05-25 09:00:00,0.0,827.0
2022-05-25 10:00:00,0.0,827.0
2022-05-25 11:00:00,0.0,833.0
2022-05-26 08:00:00,0.4335,850.0
2022-05-26 09:00:00,1.0965,850.0
2022-05-26 10:00:00,1.377,850.0
2022-05-26 11:00:00,0.357,850.0
2022-05-26 12:00:00,0.0,850.0
2022-05-26 13:00:00,0.0,819.0
2022-05-26 14:00:00,0.0,818.0
2022-05-26 15:00:00,2.074,833.0
2022-05-26 16:00:00,0.0,837.0
2022-05-26 17:00:00,7.288142857142857,849.0
2022-05-26 18:00:00,4.724057142857143,850.0
2022-05-26 19:00:00,5.7018,810.0
2022-05-26 20:00:00,1.5810000000000002,829.0
2022-05-26 21:00:00,0.051,773.0
2022-05-26 22:00:00,2.1896,730.0
2022-05-26 23:00:00,0.2754,726.0
2022-05-27 00:00:00,0.0,759.0
2022-05-27 01:00:00,0.119,825.0
2022-05-27 02:00:00,0.17,812.0
2022-05-27 03:00:00,2.261,818.0
2022-05-27 04:00:00,0.0,829.0
2022-05-27 05:00:00,0.017,829.0
2022-05-27 06:00:00,0.0,829.0
2022-05-27 07:00:00,0.0,806.0
2022-05-27 08:00:00,0.017,829.0
2022-05-27 09:00:00,0.0,831.0
2022-05-27 10:00:00,0.0,833.0
2022-05-27 11:00:00,0.0,835.0
2022-05-27 12:00:00,0.0,837.0
2022-05-27 13:00:00,0.0,843.0
2022-05-27 14:00:00,0.0,847.0
2022-06-01 07:00:00,0.034,850.0
2022-06-01 08:00:00,0.017,850.0
2022-06-01 09:00:00,0.017,850.0
2022-06-01 10:00:00,0.0,850.0
2022-06-01 11:00:00,0.0,850.0
2022-06-01 12:00:00,0.0,850.0
2022-06-01 13:00:00,0.0,850.0
2022-06-01 14:00:00,0.0,850.0
2022-06-01 15:00:00,0.0,850.0
2022-06-03 16:00:00,0.7083333333333333,850.0
2022-06-03 17:00:00,6.907666666666667,850.0
2022-06-03 18:00:00,0.238,850.0
2022-06-03 19:00:00,0.204,850.0
2022-06-03 20:00:00,0.102,850.0
2022-06-03 21:00:00,0.017,771.0
2022-06-03 22:00:00,0.0,827.0
2022-06-03 23:00:00,0.0,841.0
2022-06-04 00:00:00,0.0,850.0
2022-06-04 01:00:00,0.153,850.0
2022-06-04 02:00:00,0.017,850.0
2022-06-04 03:00:00,0.017,850.0
2022-06-04 04:00:00,0.017,850.0
2022-06-04 05:00:00,0.034,850.0
2022-06-04 06:00:00,0.034,850.0
2022-06-04 07:00:00,0.034,850.0
2022-06-04 08:00:00,0.017,850.0
2022-06-04 09:00:00,0.034,850.0
2022-06-04 10:00:00,0.0,850.0
2022-06-04 11:00:00,0.0,850.0
2022-06-04 12:00:00,0.0,850.0
2022-06-04 13:00:00,0.0,850.0
2022-06-04 14:00:00,0.0,850.0
2022-06-04 15:00:00,0.0,850.0
2022-06-09 00:00:00,1.581,850.0
2022-06-09 01:00:00,0.4335,850.0
2022-06-09 02:00:00,0.0255,850.0
2022-06-09 03:00:00,0.051,850.0
2022-06-09 04:00:00,0.017,850.0
2022-06-09 05:00:00,0.017,827.0
2022-06-09 06:00:00,0.0,841.0
2022-06-09 07:00:00,0.0,850.0
2022-06-09 08:00:00,0.0,850.0
2022-06-09 09:00:00,0.0,850.0
2022-06-09 10:00:00,0.0,850.0
2022-06-09 11:00:00,0.0,850.0
2022-06-27 22:00:00,0.4788333333333333,850.0
2022-06-27 23:00:00,0.1637666666666666,850.0
2022-06-28 00:00:00,0.0034,850.0
2022-06-28 01:00:00,0.017,850.0
2022-06-28 02:00:00,0.0,850.0
2022-06-28 03:00:00,0.017,850.0
2022-06-28 04:00:00,0.0,850.0
2022-06-28 05:00:00,0.0,850.0
2022-06-28 06:00:00,0.0,850.0
2022-06-28 07:00:00,0.0,850.0
2022-06-28 08:00:00,0.0,850.0
2022-06-28 09:00:00,0.0,850.0
2022-06-29 01:00:00,0.901,850.0
2022-06-29 02:00:00,0.408,850.0
2022-06-29 03:00:00,0.1218333333333333,852.0
2022-06-29 04:00:00,0.0481666666666666,850.0
2022-06-29 05:00:00,0.119,850.0
2022-06-29 06:00:00,0.068,825.0
2022-06-29 07:00:00,2.7455,841.0
2022-06-29 08:00:00,2.5075,850.0
2022-06-29 09:00:00,0.578,850.0
2022-06-29 10:00:00,0.0,850.0
2022-06-29 11:00:00,0.0,825.0
2022-06-29 12:00:00,0.0,818.0
2022-06-29 13:00:00,0.0,827.0
2022-06-29 14:00:00,0.0,835.0
2022-06-29 15:00:00,0.0,850.0
2022-06-29 17:00:00,0.4794,850.0
2022-06-29 18:00:00,1.2716,850.0
2022-06-29 19:00:00,0.0,850.0
2022-06-29 20:00:00,0.0,850.0
2022-06-29 21:00:00,0.0,850.0
2022-06-29 22:00:00,0.0,829.0
2022-06-29 23:00:00,0.0,839.0
2022-06-30 00:00:00,0.0,850.0
2022-06-30 06:00:00,0.017,850.0
2022-06-30 07:00:00,0.017,850.0
2022-06-30 08:00:00,0.0,850.0
2022-06-30 09:00:00,0.0,850.0
2022-06-30 10:00:00,0.0,850.0
2022-06-30 11:00:00,0.0,850.0
2022-06-30 12:00:00,0.0,850.0
2022-06-30 13:00:00,0.0,850.0
2022-07-01 18:00:00,0.017,850.0
2022-07-01 19:00:00,0.0849999999999999,850.0
2022-07-01 20:00:00,0.0,850.0
2022-07-01 21:00:00,0.017,850.0
2022-07-01 22:00:00,0.017,850.0
2022-07-01 23:00:00,0.0,850.0
2022-07-02 00:00:00,0.0,850.0
2022-07-02 01:00:00,0.017,850.0
2022-07-02 02:00:00,0.0,850.0
2022-07-02 03:00:00,0.017,850.0
2022-07-02 04:00:00,0.0,850.0
2022-07-02 05:00:00,0.017,850.0
2022-07-02 06:00:00,0.017,850.0
2022-07-02 07:00:00,0.0,850.0
2022-07-02 08:00:00,0.0,850.0
2022-07-02 09:00:00,0.0,850.0
2022-07-02 10:00:00,0.0,850.0
2022-07-02 11:00:00,0.0,850.0
2022-07-02 12:00:00,0.0,850.0
2022-07-03 00:00:00,0.017,850.0
2022-07-03 01:00:00,0.017,850.0
2022-07-03 02:00:00,0.017,850.0
2022-07-03 03:00:00,0.017,850.0
2022-07-03 04:00:00,0.0,852.0
2022-07-03 05:00:00,0.017,850.0
2022-07-03 06:00:00,0.017,850.0
2022-07-03 07:00:00,0.017,850.0
2022-07-03 08:00:00,0.017,850.0
2022-07-03 09:00:00,0.0,850.0
2022-07-03 10:00:00,0.0,850.0
2022-07-03 11:00:00,0.0,850.0
2022-07-03 12:00:00,0.0,850.0
2022-07-03 13:00:00,0.0,850.0
2022-07-03 14:00:00,0.0,850.0
2022-07-03 17:00:00,0.034,850.0
2022-07-03 18:00:00,0.0,850.0
2022-07-03 19:00:00,0.0,850.0
2022-07-03 20:00:00,0.0,850.0
2022-07-03 21:00:00,0.0,850.0
2022-07-03 22:00:00,0.0,850.0
2022-07-03 23:00:00,0.0,850.0
2022-07-04 20:00:00,0.153,850.0
2022-07-04 21:00:00,13.362,850.0
2022-07-04 22:00:00,0.0,850.0
2022-07-04 23:00:00,0.017,850.0
2022-07-05 00:00:00,0.017,850.0
2022-07-05 01:00:00,0.0,736.0
2022-07-05 02:00:00,0.017,831.0
2022-07-05 03:00:00,0.017,849.0
2022-07-05 04:00:00,0.017,850.0
2022-07-05 05:00:00,0.017,850.0
2022-07-05 06:00:00,0.017,850.0
2022-07-05 07:00:00,0.017,850.0
2022-07-05 08:00:00,0.017,850.0
2022-07-05 09:00:00,0.0,849.0
2022-07-05 10:00:00,0.0,850.0
2022-07-05 11:00:00,0.0,850.0
2022-07-05 12:00:00,0.0,850.0
2022-07-05 13:00:00,0.0,850.0
2022-07-05 14:00:00,0.0,849.0
2022-07-05 23:00:00,1.343,849.0
2022-07-06 00:00:00,0.017,850.0
2022-07-06 01:00:00,0.0,850.0
2022-07-06 02:00:00,0.0,850.0
2022-07-06 03:00:00,0.3264,831.0
2022-07-06 04:00:00,3.0396,833.0
2022-07-06 05:00:00,0.0,849.0
2022-07-06 06:00:00,0.017,850.0
2022-07-06 07:00:00,0.017,850.0
2022-07-06 08:00:00,0.0,806.0
2022-07-06 09:00:00,0.0,837.0
2022-07-06 10:00:00,0.0,847.0
2022-07-06 11:00:00,0.0,849.0
2022-07-06 12:00:00,0.0,850.0
2022-07-06 13:00:00,0.0,850.0
2022-07-06 18:00:00,0.017,850.0
2022-07-06 19:00:00,3.9015,850.0
2022-07-06 20:00:00,0.1615,850.0
2022-07-06 21:00:00,0.1529999999999999,850.0
2022-07-06 22:00:00,1.467666666666667,850.0
2022-07-06 23:00:00,1.258,850.0
2022-07-07 00:00:00,1.1078333333333334,759.0
2022-07-07 01:00:00,0.0595,837.0
2022-07-07 02:00:00,0.017,831.0
2022-07-07 03:00:00,0.0,829.0
2022-07-07 04:00:00,0.017,825.0
2022-07-07 05:00:00,0.017,833.0
2022-07-07 06:00:00,0.017,845.0
2022-07-07 07:00:00,0.017,849.0
2022-07-07 08:00:00,0.0,850.0
2022-07-07 09:00:00,0.0,850.0
2022-07-07 10:00:00,0.0,850.0
2022-07-07 11:00:00,0.0,849.0
2022-07-07 12:00:00,0.0,850.0
2022-07-07 13:00:00,0.0,850.0
2022-07-07 16:00:00,4.097,849.0
2022-07-07 17:00:00,0.7933333333333333,850.0
2022-07-07 18:00:00,1.2636666666666667,849.0
2022-07-07 19:00:00,0.0,850.0
2022-07-07 20:00:00,0.0,816.0
2022-07-07 21:00:00,0.0,829.0
2022-07-07 22:00:00,0.0,829.0
2022-07-07 23:00:00,0.0,831.0
2022-07-08 00:00:00,0.0,845.0
2022-07-08 04:00:00,0.017,850.0
2022-07-08 05:00:00,0.0,850.0
2022-07-08 06:00:00,0.0,850.0
2022-07-08 07:00:00,0.0,850.0
2022-07-08 08:00:00,0.0,850.0
2022-07-08 09:00:00,0.0,850.0
2022-07-08 10:00:00,0.0,850.0
2022-07-08 18:00:00,0.8386666666666667,850.0
2022-07-08 19:00:00,11.894333333333332,850.0
2022-07-08 20:00:00,0.306,850.0
2022-07-08 21:00:00,0.1835999999999999,850.0
2022-07-08 22:00:00,0.5134,850.0
2022-07-08 23:00:00,0.5015000000000001,765.0
2022-07-09 00:00:00,0.5043333333333333,829.0
2022-07-09 01:00:00,0.4221666666666667,831.0
2022-07-09 02:00:00,0.289,833.0
2022-07-09 03:00:00,0.017,837.0
2022-07-09 04:00:00,0.017,829.0
2022-07-09 05:00:00,0.017,831.0
2022-07-09 06:00:00,0.0255,829.0
2022-07-09 07:00:00,0.0255,837.0
2022-07-09 08:00:00,0.0,849.0
2022-07-09 09:00:00,0.0,850.0
2022-07-09 10:00:00,0.017,850.0
2022-07-09 11:00:00,0.0,850.0
2022-07-09 12:00:00,0.17,849.0
2022-07-09 13:00:00,0.0,850.0
2022-07-09 14:00:00,0.0,850.0
2022-07-09 15:00:00,0.0,850.0
2022-07-09 16:00:00,0.0,850.0
2022-07-09 17:00:00,0.0,849.0
2022-07-09 18:00:00,0.0,850.0
2022-07-10 00:00:00,0.255,849.0
2022-07-10 01:00:00,0.0,849.0
2022-07-10 02:00:00,0.0,850.0
2022-07-10 03:00:00,0.0,850.0
2022-07-10 04:00:00,0.0,850.0
2022-07-10 05:00:00,0.0,849.0
2022-07-10 06:00:00,0.0,850.0
2022-07-10 10:00:00,0.017,850.0
2022-07-10 11:00:00,0.017,850.0
2022-07-10 12:00:00,0.0,850.0
2022-07-10 13:00:00,0.0,850.0
2022-07-10 14:00:00,0.0,850.0
2022-07-10 15:00:00,0.0,850.0
2022-07-10 16:00:00,0.0,850.0
2022-07-10 17:00:00,0.0,850.0
2022-07-13 16:00:00,2.176,849.0
2022-07-13 17:00:00,0.017,849.0
2022-07-13 18:00:00,0.068,850.0
2022-07-13 19:00:00,0.017,850.0
2022-07-13 20:00:00,0.0,819.0
2022-07-13 21:00:00,0.0,831.0
2022-07-13 22:00:00,0.0,850.0
2022-07-13 23:00:00,0.0,849.0
2022-07-14 00:00:00,0.0,850.0
2022-07-14 01:00:00,0.0,850.0
2022-07-18 20:00:00,0.017,850.0
2022-07-18 21:00:00,0.918,850.0
2022-07-18 22:00:00,0.017,850.0
2022-07-18 23:00:00,0.017,850.0
2022-07-19 00:00:00,0.017,850.0
2022-07-19 01:00:00,0.017,837.0
2022-07-19 02:00:00,0.017,843.0
2022-07-19 03:00:00,0.017,849.0
2022-07-19 04:00:00,0.017,850.0
2022-07-19 05:00:00,0.0113333333333333,850.0
2022-07-19 06:00:00,0.0056666666666666,850.0
2022-07-19 07:00:00,0.017,850.0
2022-07-19 08:00:00,0.0,850.0
2022-07-19 09:00:00,0.017,850.0
2022-07-19 10:00:00,0.0,850.0
2022-07-19 11:00:00,0.0,849.0
2022-07-19 12:00:00,0.0,850.0
2022-07-19 13:00:00,0.0,850.0
2022-07-19 14:00:00,0.0,850.0
2022-07-19 15:00:00,0.0,850.0
2022-07-20 17:00:00,0.017,850.0
2022-07-20 18:00:00,0.0,850.0
2022-07-20 19:00:00,0.0,850.0
2022-07-20 20:00:00,0.0,850.0
2022-07-20 21:00:00,0.0,849.0
2022-07-20 22:00:00,0.595,850.0
2022-07-20 23:00:00,0.017,850.0
2022-07-21 00:00:00,0.0,850.0
2022-07-21 01:00:00,0.017,849.0
2022-07-21 02:00:00,0.017,849.0
2022-07-21 03:00:00,0.017,850.0
2022-07-21 04:00:00,0.017,850.0
2022-07-21 05:00:00,0.017,850.0
2022-07-21 06:00:00,0.0,849.0
2022-07-21 07:00:00,0.017,849.0
2022-07-21 08:00:00,0.0,850.0
2022-07-21 09:00:00,0.0,849.0
2022-07-21 10:00:00,0.0,850.0
2022-07-21 11:00:00,0.0,849.0
2022-07-21 12:00:00,0.0,849.0
2022-07-21 13:00:00,0.0,850.0
2022-07-21 20:00:00,0.0878333333333333,850.0
2022-07-21 21:00:00,0.0141666666666666,850.0
2022-07-21 22:00:00,0.017,850.0
2022-07-21 23:00:00,0.0,850.0
2022-07-22 00:00:00,0.017,850.0
2022-07-22 01:00:00,0.0,849.0
2022-07-22 02:00:00,0.0,850.0
2022-07-22 03:00:00,0.0,850.0
2022-07-22 04:00:00,0.0,850.0
2022-07-22 05:00:00,0.017,850.0
2022-07-22 06:00:00,0.0,850.0
2022-07-22 07:00:00,0.0,850.0
2022-07-22 08:00:00,0.0,850.0
2022-07-22 09:00:00,0.0,850.0
2022-07-22 10:00:00,0.0,850.0
2022-07-22 11:00:00,0.0,850.0
2022-08-03 19:00:00,4.335,850.0
2022-08-03 20:00:00,2.04,850.0
2022-08-03 21:00:00,0.0,850.0
2022-08-03 22:00:00,0.0,850.0
2022-08-03 23:00:00,0.0,850.0
2022-08-04 00:00:00,0.0,779.0
2022-08-04 01:00:00,0.0,839.0
2022-08-04 02:00:00,0.0,849.0
2022-08-04 19:00:00,1.6626,850.0
2022-08-04 20:00:00,10.9684,850.0
2022-08-04 21:00:00,0.0,850.0
2022-08-04 22:00:00,0.0,850.0
2022-08-04 23:00:00,0.0,850.0
2022-08-05 00:00:00,0.0,740.0
2022-08-05 01:00:00,0.0,829.0
2022-08-05 02:00:00,0.0,833.0
2022-08-05 03:00:00,0.017,843.0
2022-08-05 04:00:00,0.0,849.0
2022-08-05 05:00:00,0.017,849.0
2022-08-05 06:00:00,0.017,849.0
2022-08-05 07:00:00,0.017,850.0
2022-08-05 08:00:00,0.017,849.0
2022-08-05 09:00:00,0.0,850.0
2022-08-05 10:00:00,0.0,850.0
2022-08-05 11:00:00,0.0,850.0
2022-08-05 12:00:00,0.0,850.0
2022-08-05 13:00:00,0.0,850.0
2022-08-05 14:00:00,0.0,850.0
2022-08-06 15:00:00,19.482,850.0
2022-08-06 16:00:00,0.1394,850.0
2022-08-06 17:00:00,0.8805999999999999,850.0
2022-08-06 18:00:00,0.0,850.0
2022-08-06 19:00:00,0.289,643.0
2022-08-06 20:00:00,0.0,819.0
2022-08-06 21:00:00,0.0,823.0
2022-08-06 22:00:00,0.0,831.0
2022-08-06 23:00:00,0.0,831.0
2022-08-07 00:00:00,0.0,835.0
2022-08-07 01:00:00,0.0,847.0
2022-08-07 21:00:00,2.008833333333333,850.0
2022-08-07 22:00:00,7.205166666666667,850.0
2022-08-07 23:00:00,0.0339999999999999,850.0
2022-08-08 00:00:00,0.034,850.0
2022-08-08 01:00:00,1.904,850.0
2022-08-08 02:00:00,5.508,738.0
2022-08-08 03:00:00,0.629,829.0
2022-08-08 04:00:00,0.0,833.0
2022-08-08 05:00:00,0.0,837.0
2022-08-08 06:00:00,0.0,839.0
2022-08-08 07:00:00,0.0,847.0
2022-08-08 08:00:00,0.0,849.0
2022-08-08 09:00:00,0.0,849.0
2022-08-08 11:00:00,0.068,849.0
2022-08-08 12:00:00,0.0,850.0
2022-08-08 13:00:00,0.0,850.0
2022-08-08 14:00:00,0.0,849.0
2022-08-08 15:00:00,0.0,850.0
2022-08-08 16:00:00,0.0,850.0
2022-08-08 17:00:00,0.0,849.0
2022-08-09 03:00:00,0.034,850.0
2022-08-09 04:00:00,0.034,850.0
2022-08-09 05:00:00,0.0306,850.0
2022-08-09 06:00:00,0.0204,850.0
2022-08-09 07:00:00,0.034,850.0
2022-08-09 08:00:00,0.017,850.0
2022-08-09 09:00:00,0.0,849.0
2022-08-09 10:00:00,0.017,850.0
2022-08-09 11:00:00,0.0,850.0
2022-08-09 12:00:00,0.0,850.0
2022-08-09 13:00:00,0.0,850.0
2022-08-09 14:00:00,0.0,850.0
2022-08-09 15:00:00,0.0,849.0
2022-08-09 16:00:00,0.0,850.0
2022-08-09 17:00:00,3.995,850.0
2022-08-09 18:00:00,3.944,849.0
2022-08-09 19:00:00,0.0,849.0
2022-08-09 20:00:00,0.0,849.0
2022-08-09 21:00:00,0.0,808.0
2022-08-09 22:00:00,0.0,761.0
2022-08-09 23:00:00,0.0,839.0
2022-08-10 00:00:00,0.0,841.0
2022-08-10 02:00:00,0.017,850.0
2022-08-10 03:00:00,0.034,850.0
2022-08-10 04:00:00,0.017,850.0
2022-08-10 05:00:00,0.034,849.0
2022-08-10 06:00:00,0.017,850.0
2022-08-10 07:00:00,0.017,850.0
2022-08-10 08:00:00,0.0,850.0
2022-08-10 09:00:00,0.0,850.0
2022-08-10 10:00:00,0.0,850.0
2022-08-10 11:00:00,0.017,850.0
2022-08-10 12:00:00,0.0,850.0
2022-08-10 13:00:00,0.0,850.0
2022-08-10 14:00:00,0.0,850.0
2022-08-10 15:00:00,0.0,849.0
2022-08-10 16:00:00,0.0,850.0
2022-08-10 17:00:00,0.0,849.0
2022-08-11 18:00:00,14.937333333333331,850.0
2022-08-11 19:00:00,1.4166666666666663,850.0
2022-08-11 20:00:00,0.017,850.0
2022-08-11 21:00:00,0.0,850.0
2022-08-11 22:00:00,0.0,723.0
2022-08-11 23:00:00,0.0226666666666666,792.0
2022-08-12 00:00:00,10.241933333333334,829.0
2022-08-12 01:00:00,0.5275666666666667,827.0
2022-08-12 02:00:00,0.2748333333333333,833.0
2022-08-12 03:00:00,0.1258,837.0
2022-08-12 04:00:00,0.0102,761.0
2022-08-12 05:00:00,0.1598,825.0
2022-08-12 06:00:00,0.0102,825.0
2022-08-12 07:00:00,0.0,827.0
2022-08-12 08:00:00,0.0,829.0
2022-08-12 09:00:00,0.0,831.0
2022-08-12 10:00:00,0.068,831.0
2022-08-12 11:00:00,0.4079999999999999,833.0
2022-08-12 12:00:00,0.0,833.0
2022-08-12 13:00:00,0.085,833.0
2022-08-12 14:00:00,0.0,835.0
2022-08-12 15:00:00,0.0,837.0
2022-08-12 16:00:00,0.0,841.0
2022-08-12 17:00:00,0.0,849.0
2022-08-12 18:00:00,0.0,847.0
2022-08-12 19:00:00,0.0,849.0
2022-08-16 17:00:00,0.442,849.0
2022-08-16 18:00:00,0.085,849.0
2022-08-16 19:00:00,0.0,850.0
2022-08-16 20:00:00,0.0,849.0
2022-08-16 21:00:00,0.0,850.0
2022-08-16 22:00:00,0.0,850.0
2022-08-16 23:00:00,0.1331666666666666,850.0
2022-08-17 00:00:00,0.3428333333333333,850.0
2022-08-17 01:00:00,0.017,849.0
2022-08-17 02:00:00,0.153,850.0
2022-08-17 03:00:00,0.068,850.0
2022-08-17 04:00:00,0.0311666666666666,850.0
2022-08-17 05:00:00,0.0980333333333333,850.0
2022-08-17 06:00:00,1.2784,850.0
2022-08-17 07:00:00,1.1424,850.0
2022-08-17 08:00:00,0.0226666666666666,849.0
2022-08-17 09:00:00,0.1303333333333333,850.0
2022-08-17 10:00:00,0.017,833.0
2022-08-17 11:00:00,0.017,829.0
2022-08-17 12:00:00,0.0,837.0
2022-08-17 13:00:00,0.0,850.0
2022-08-17 14:00:00,0.0,850.0
2022-08-17 15:00:00,0.0,850.0
2022-08-17 16:00:00,0.0,850.0
2022-08-17 17:00:00,0.0,850.0
2022-08-18 00:00:00,2.669,850.0
2022-08-18 01:00:00,4.284,849.0
2022-08-18 02:00:00,0.4182,850.0
2022-08-18 03:00:00,0.0408,850.0
2022-08-18 04:00:00,0.0,818.0
2022-08-18 05:00:00,0.017,806.0
2022-08-18 06:00:00,0.0,827.0
2022-08-18 07:00:00,0.017,831.0
2022-08-18 08:00:00,0.0,843.0
2022-08-18 09:00:00,0.0,850.0
2022-08-18 11:00:00,0.0,849.0
2022-08-18 12:00:00,0.0,850.0
2022-08-18 13:00:00,0.0,850.0
2022-08-22 15:00:00,0.238,849.0
2022-08-22 16:00:00,0.0,850.0
2022-08-22 17:00:00,0.0,850.0
2022-08-22 18:00:00,0.0,849.0
2022-08-22 19:00:00,0.0,849.0
2022-08-22 20:00:00,0.0,849.0
2022-08-22 21:00:00,0.0,849.0
2022-08-28 17:00:00,2.856,850.0
2022-08-28 18:00:00,0.0,849.0
2022-08-28 19:00:00,0.0,850.0
2022-08-28 20:00:00,0.0,850.0
2022-08-28 21:00:00,0.0,732.0
2022-08-28 22:00:00,0.0,827.0
2022-08-28 23:00:00,0.0,833.0
2022-09-03 16:00:00,0.034,850.0
2022-09-03 17:00:00,0.0,850.0
2022-09-03 18:00:00,0.0,850.0
2022-09-03 19:00:00,0.0,850.0
2022-09-03 20:00:00,0.0,850.0
2022-09-03 21:00:00,0.0,850.0
2022-09-03 22:00:00,0.0,850.0
2022-09-04 05:00:00,0.357,850.0
2022-09-04 06:00:00,1.734,850.0
2022-09-04 07:00:00,0.034,850.0
2022-09-04 08:00:00,2.38,850.0
2022-09-04 09:00:00,0.493,829.0
2022-09-04 10:00:00,0.7083333333333334,769.0
2022-09-04 11:00:00,6.754666666666666,827.0
2022-09-04 12:00:00,0.0,800.0
2022-09-04 13:00:00,0.034,752.0
2022-09-04 14:00:00,0.0,825.0
2022-09-04 15:00:00,9.588,651.0
2022-09-04 16:00:00,0.0085,804.0
